group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,survey_date,survey_type,target_assemblage,method_code,species_code,disease_category,size_bin,Sum(total),mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,40,151,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,70,147,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,30,91,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,80,83,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,90,69,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,100,48,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,20,38,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,110,38,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,120,16,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,130,15,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,140,7,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,150,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,160,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,180,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,190,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,200,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,CCB,Cove Creek Beach,4390,44.28002167,-124.11167,7/12/2018,cs int,sea_star,TS30,PISOCH,healthy,NA,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,70,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,90,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,130,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,80,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,120,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,110,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,140,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,80,15,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,60,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,100,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,30,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,20,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,110,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,120,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,70,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,90,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,10,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,50,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,140,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,healthy,130,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,60,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,100,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,mild,150,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,severe,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,severe,60,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,severe,90,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/10/2014,standard,sea_star,IP,PISOCH,severe,100,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,10,100,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,20,69,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,30,56,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,40,42,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,5,22,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,50,21,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,60,20,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,70,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,90,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,100,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,80,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,110,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,140,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,120,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,150,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,130,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/14/2015,standard,sea_star,IP,PISOCH,healthy,160,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,mild,40,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,20,130,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,10,116,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,30,65,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,5,56,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,40,33,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,50,19,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,60,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,80,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,70,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,100,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,110,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,120,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,90,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,130,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,healthy,160,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,mild,20,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,mild,50,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,mild,90,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,severe,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/18/2016,standard,sea_star,IP,PISOCH,severe,40,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,severe,20,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,30,110,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,40,92,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,20,85,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,50,54,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,60,32,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,10,28,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,70,23,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,80,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,5,7,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,110,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,90,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,100,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,mild,40,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,mild,50,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,130,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,mild,60,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,healthy,150,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/9/2017,standard,sea_star,IP,PISOCH,severe,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,40,212,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,50,176,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,30,174,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,60,117,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,70,91,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,20,70,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,80,47,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,10,29,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,90,13,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,100,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,110,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,120,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,130,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,140,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,healthy,170,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,mild,20,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,mild,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,mild,50,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,severe,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/13/2018,standard,sea_star,IP,PISOCH,NA,NA,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/3/2019,standard,sea_star,IP,PISOCH,healthy,20,168,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/3/2019,standard,sea_star,IP,PISOCH,healthy,30,147,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/3/2019,standard,sea_star,IP,PISOCH,healthy,40,106,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,7/3/2019,standard,sea_star,IP,PISOCH,healthy,10,90,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
